isSoundTrack,rank,album,artist,year,url,comment
FALSE,X,Tonight and the Rest of My Life,Nina Gordon,2000,,
FALSE,X,After Yesterday,John Gorka,1998,,
FALSE,X,Introducing Gorky's Zygotic Mynci,Gorky's Zygotic Mynci,1996,,
FALSE,X,Damaged Goods,The Great Crusades,2000,,
FALSE,X,Garfield,Adam Green,2002,https://www.robertchristgau.com/get_album.php?id=11756,"
As co-auteur of the Moldy Peaches, Adam Green specialized in childish id. On his solo debut he indulges his adolescence somewhat more provokingly than thousands of acen-fighting guitar guys before him. At its best, in titles like ""Dance With Me"" and ""Computer Show,"" this is a conventional if adenoidal new (a/k/a ""anti"") folk album. At its worst, it's bratty for its own sake. Lines like ""The lump behind the sheet is where the tumor took a shit"" are just begging for us to say yuck, so let's. [<a href=""/xg/cdrev/kimya-rs.php"">Rolling Stone: 2</a>]<br/>
"
FALSE,X,Jacket Full of Danger,Adam Green,2006,,
FALSE,X,"1,039/Smoothed Out Slappy Hours",Green Day,1990,,
FALSE,X,Flaming Red,Patti Griffin,1998,,
FALSE,X,"Other Voices, Other Rooms",Nanci Griffith,1993,,
FALSE,X,Friend EP,Grizzly Bear,2007,,
FALSE,X,Grass 101,The GrooveGrass Boyz,1999,,
FALSE,X,Mysteries of Funk,Grooverider,1998,,
FALSE,X,Alien Lanes,Guided by Voices,1995,,
FALSE,X,Beg for Mercy,G Unit,2003,,
FALSE,X,Jazzmatazz Volume 1,Guru,1993,,
FALSE,X,More Together Again,Arlo Guthrie and Pete Seeger,1994,,
FALSE,X,The Quilt,Gym Class Heroes,2008,,
FALSE,X,Lemongrass,Halcion,1996,,
FALSE,X,The Truth,Aaron Hall,1993,,
FALSE,X,The Hour of Two Lights,Terry Hall & Mushtaq,2003,,
FALSE,X,Schizosonic,Geri Halliwell,1999,,
FALSE,X,Yours to Keep,Albert Hammond Jr.,2007,,
FALSE,X,Plague Park,Handsome Furs,2007,,
FALSE,X,John Wesley Harding's New Deal,John Wesley Harding,1996,,
FALSE,X,Trad Arr Jones,John Wesley Harding,1999,,
FALSE,X,Mississippi to Mali,Corey Harris,2003,,
FALSE,X,Spyboy,Emmylou Harris,1998,,
FALSE,X,The Secret Sun,Jesse Harris & the Ferdinandos,2003,,
FALSE,X,Down in the Alley,Alvin Youngblood Hart,2002,,
FALSE,X,Where Have All the Merrymakers Gone?,Harvey Danger,1998,,
FALSE,X,Life . . . The Best Game in Town,Harvey Milk,2008,,
FALSE,X,I See You,Juliana Hatfield,1992,,
FALSE,X,Beautiful Creature,Juliana Hatfield,2000,,
FALSE,X,Darkness at Noon,A Hawk and a Hacksaw,2005,,
FALSE,X,Tongues and Tails,Sophie B. Hawkins,1992,,
FALSE,X,Whaler,Sophie B. Hawkins,1994,,
FALSE,X,Lady's Bridge,Richard Hawley,2007,,
FALSE,X,When the Wrong One Loves You Right,Wade Hayes,1998,,
FALSE,X,Tones for the 21st Century,Graham Haynes,1997,,
FALSE,X,Health/Disco,Health,2008,,
FALSE,X,It's Martini Time,The Reverend Horton Heat,1996,,
FALSE,X,Heavenly Versus Satan,Heavenly,2001,,
FALSE,X,Pirate Prude,Helium,1994,,
FALSE,X,Actual Miles: Henley's Greatest Hits,Don Henley,1995,,
FALSE,X,Hawaii,The High Llamas,1996,,
FALSE,X,Super Hits,The Highwaymen,1999,,
FALSE,X,Paris,Paris Hilton,2006,,
FALSE,X,Early Days,Beth Hirsch,2000,,
FALSE,X,Nice Day,His Name Is Alive,1997,,
FALSE,X,Always Stay Sweet,His Name Is Alive,1999,,
FALSE,X,When You're a Boy,Susanna Hoffs,1991,,
FALSE,X,The Big Time,Robin Holcomb,2002,,
FALSE,X,Remixed & Reimagined,Billie Holiday,2007,,
FALSE,X,Escondida,Jolie Holland,2004,,
FALSE,X,The Living and the Dead,Jolie Holland,2009,,
FALSE,X,Speaking in Tongues,The Holmes Brothers,2001,,
FALSE,X,Lookout!,"Rick ""L.A. Holmes"" Holmstrom",1996,,
FALSE,X,The Lost Riots,Hope of the States,2004,,
FALSE,X,Gazing at the Moonlight,Hopsin,2009,,
FALSE,X,Primary Colours,The Horrors,2009,,
FALSE,X,Guerrilla Warfare,Hot Boys,1999,,
FALSE,X,Houndog,Houndog,1999,,
FALSE,X,Truth Crushed to Earth Shall Rise Again,House of Pain,1996,,
FALSE,X,Do You Wanna Ride?,Adina Howard,1995,,
FALSE,X,Dangerous Spirits,Ray Wylie Hubbard,1997,,
FALSE,X,Identified,Vanessa Hudgens,2008,,
FALSE,X,Breaking Silence,Janis Ian,1993,,
FALSE,X,Lethal Injection,Ice Cube,1993,,
FALSE,X,War and Peace,Ice Cube,1998,,
FALSE,X,Cold As Ever,Ice-T,1996,,
FALSE,X,Warnings/Promises,Idlewild,2005,,
FALSE,X,Charmed Life,Billy Idol,1990,,
FALSE,X,Escape,Enrique Iglesias,2001,,
FALSE,X,Who Killed Harry Houdini?,I'm From Barcelona,2008,,
FALSE,X,A Crow Left of the Murder . . .,Incubus,2004,,
FALSE,X,1200 Curfews,Indigo Girls,1995,,
FALSE,X,Life,Inspiral Carpets,1990,,
FALSE,X,Our Love to Admire,Interpol,2007,,
FALSE,X,Arriesgarï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½ï¿½,Inti-Illimani,1996,,
FALSE,X,Intro,Intro,1993,,
FALSE,X,Iommi,Iommi,2000,,
FALSE,X,La Colecciï¿½ï¿½ï¿½ï,Irakere,1998,,
FALSE,X,Our Endless Numbered Days,Iron & Wine,2004,,
FALSE,X,"Loud, Fast, and Aging Rapidly",Iron Prostrate,1991,,
FALSE,X,Baja Sessions,Chris Isaak,1996,,
FALSE,X,Jason Isbell and the 400 Unit,Jason Isbell and the 400 Unit,2009,,
FALSE,X,In the Clear,Ivy,2005,,
FALSE,X,Under the Influence,Alan Jackson,1999,,
FALSE,X,20 Y.O.,Janet Jackson,2006,,
FALSE,X,Discipline,Janet Jackson,2008,,
FALSE,X,Ghetto Love,Jaheim,2001,,
FALSE,X,Sweet Thing,Boney James,1997,,
FALSE,X,Let's Roll,Etta James,2003,,
FALSE,X,Way Down Below Buffalo Hell,Jam Nation,1993,,
FALSE,X,Ritual de lo Habitual,Jane's Addiction,1990,,
FALSE,X,Sound of Lies,The Jayhawks,1997,,
FALSE,X,Collision Course,Jay-Z/Linkin Park,2004,,
FALSE,X,Sweeping Up the Spotlight: Jefferson Airplane Live at the Fillmore East 1969,Jefferson Airplane,2007,,
FALSE,X,Lyfe Change,Lyfe Jennings,2008,,
FALSE,X,Put the O Back in Country,Shooter Jennings,2005,,
FALSE,X,The Hit List,Joan Jett,1990,,
FALSE,X,Notorious,Joan Jett and the Blackhearts,1991,,
FALSE,X,The Rest Is History,Jin,2004,,
FALSE,X,The Gap,Joan of Arc,2000,,
FALSE,X,Composer,Antonio Carlos Jobim,1997,,
FALSE,X,River of Dreams,Billy Joel,1993,,
FALSE,X,Anywhere I Lay My Head,Scarlet Johansson,2008,,
FALSE,X,That Lonesome Song,Jamey Johnson,2008,,
FALSE,X,Johnnie B. Bad,Johnnie Johnson,1991,,
FALSE,X,Back in the Game,Syl Johnson,1994,,
FALSE,X,I'm Alive,Vernard Johnson,1991,,
FALSE,X,Jonas Brothers,Jonas Brothers,2007,,
FALSE,X,Matson Jones,Matson Jones,2005,,
FALSE,X,Feels Like Home,Norah Jones,2004,,
FALSE,X,Ghostyhead,Rickie Lee Jones,1997,,
FALSE,X,Entomology,Josef K,2006,,
FALSE,X,La Vida . . . Es un Ratico,Juanes,2007,,
FALSE,X,V.I.P.,Jungle Brothers,1999,,
FALSE,X,Last Exit,Junior Boys,2005,,
FALSE,X,Plantation Rhymes EP,Biggs Jus,2001,,
FALSE,X,Justincase,Justincase,2002,,
FALSE,X,Made in America,Kam,1995,,
FALSE,X,Welcome to the Dollhouse,Danity Kane,2008,,
FALSE,X,Wapi Yo,Lokua Kanza,1997,,
FALSE,X,Imbizo,Sharon Katz & the Peace Train,2002,,
FALSE,X,Big Wide Grin,Keb' Mo',2001,,
FALSE,X,Honkytonk University,Toby Keith,2005,,
FALSE,X,For the Ride Home,Josh Kelley,2003,,
FALSE,X,Born Into the 90's,R. Kelly and Public Announcement,1992,,
FALSE,X,Make Sure They See My Face,Kenna,2007,,
FALSE,X,Bourbon County,Tara Key,1994,,
FALSE,X,Ear and Echo,Tara Key,1996,,
FALSE,X,The Diary of Alicia Keys,Alicia Keys,2003,,
FALSE,X,Ya-Rayi,Khaled & Friends,2005,,
FALSE,X,Mixes,Badar Ali Khan,1997,,
FALSE,X,The Last Prophet,Nusrat Fateh Ali Khan,1994,,
FALSE,X,Fifo,Angelique Kidjo,1996,,
FALSE,X,Black Ivory Soul,Angelique Kidjo,2002,,
FALSE,X,Djin Djin,Angelique Kidjo,2007,,
FALSE,X,Kid 'n Play's Funhouse,Kid 'n Play,1990,,
FALSE,X,Grits Sandwiches for Breakfast,Kid Rock,1990,,
FALSE,X,Frozen Orange,David Kilgour,2004,,
FALSE,X,View from Masada,Killah Priest,2000,,
FALSE,X,"Fear, Love & War",Killarmy,2001,,
FALSE,X,Day & Age,Killers,2008,,
FALSE,X,"Rhythm, Blues, Soul & Grooves",Bobby King and Terry Evans,1990,,
FALSE,X,The Return of El Santo,King Chango,2000,,
FALSE,X,Youth & Young Manhood,Kings of Leon,2003,,
FALSE,X,This Storm,Sonya Kitchell,2008,,
FALSE,X,Myths of the Near Future,Klaxons,2008,,
FALSE,X,Everyone Loves a Winner,Josh Klein,2003,,
FALSE,X,"Tomorrow, in a Year","The Knife, in Collaboration With Mt. Sims and Planningtorock",2010,,
FALSE,X,Live and Let Die,Kool G Rap & DJ Polo,1992,,
FALSE,X,Bikinis n Thongs,"Kool Keith, Denis Deft and Yeti Beats",2009,,
FALSE,X,Life Is Peachy,Korn,1996,,
FALSE,X,Issues,Korn,1999,,
FALSE,X,Joyful Rebellion,K-Os,2004,,
FALSE,X,Collected,K-Os,2007,,
FALSE,X,High Society,Kottonmouth Kings,2000,,
FALSE,X,Live in Paris,Diana Krall,2002,,
FALSE,X,Are You Gonna Go My Way,Lenny Kravitz,1993,,
FALSE,X,Circus,Lenny Kravitz,1995,,
FALSE,X,Greatest Hits,Lenny Kravitz,2000,,
FALSE,X,"Young, Rich and Dangerous",Kris Kross,1995,,
FALSE,X,This Old Road,Kris Kristofferson,2006,,
FALSE,X,KRS One,KRS-One,1995,,
FALSE,X,Hip-Hop Lives,KRS-One and Marley Marl,2007,,
FALSE,X,Expensive Shit/He Miss Road,Fela Anikulapo Kuti,2000,,
FALSE,X,Shoki Shoki,Femi Kuti,2000,,
FALSE,X,Stoned,Albert Kuvezin & Yat-Kha,2005,,
FALSE,X,Quality,Talib Kweli,2002,,
FALSE,X,Kyuss,Kyuss,1994,,
FALSE,X,"Live in Washington, D.C.",Patti LaBelle,2008,,
FALSE,X,Lady Antebellum,Lady Antebellum,2008,,
FALSE,X,Need You Now,Lady Antebellum,2010,,
FALSE,X,The Albemarle Sound,The Ladybug Transistor,1999,,
FALSE,X,No Boundaries,Ladysmith Black Mambazo With the English Chamber Orchestra,2005,,
FALSE,X,Introducing Bela Lakatos & the Gypsy Youth Project,Bela Lakatos & the Gypsy Youth Project,2006,,
FALSE,X,The Age of the Understatement,The Last Shadow Puppets,2008,,
FALSE,X,A Future Without a Past,Leaders of the New School,1991,,
FALSE,X,Breathe,Leaves,2003,,
FALSE,X,Sleeping Underwater Survivors,The Leaving Trains,1992,,
FALSE,X,Turn Me Loose,Ledisi,2009,,
FALSE,X,Amos Lee,Amos Lee,2005,,
FALSE,X,Evolver,John Legend,2008,,
FALSE,X,Punishing Kiss,Ute Lemper,2000,,
FALSE,X,Get Back--Together,John Lennon's Original Quarrymen,1998,,
FALSE,X,Afrobeat Visions,Bukky Leo & Black Egypt,2005,,
FALSE,X,"Tell Balgeary, Balgury Is Dead",Ted Leo & the Pharmacists,2003,,
FALSE,X,Phantom Punch,Sondre Lerche and the Faces Down,2007,,
FALSE,X,Lady Love,LeToya,2009,,
FALSE,X,Aurora Gory Alice,Letters to Cleo,1994,,
FALSE,X,Now in a Minute,Donna Lewis,1996,,
FALSE,X,Hard at Play,Huey Lewis and the News,1991,,
FALSE,X,Echo,Leona Lewis,2009,,
FALSE,X,Fins to Make Us More Fish-Like,Liars,2002,,
FALSE,X,"They Were Wrong, So We Drowned",Liars,2004,,
FALSE,X,Drum's Not Dead,Liars,2005,,
FALSE,X,Rumba Collection 1992-1997,Ottmar Liebert & Luna Negra,1998,,
FALSE,X,Beware of Dog,Lil Bow Wow,2000,,
FALSE,X,Put Yo Hood Up,Lil Jon & the East Side Boyz,2001,,
FALSE,X,The Notorious KIM,Lil' Kim,2000,,
FALSE,X,"Three Dollar Bill, Y'All",Limp Bizkit,1997,,
FALSE,X,Where You Go I Go Too,Lindstrom,2008,,
FALSE,X,The Listening,Little Brother,2003,,
FALSE,X,The Minstrel Show,Little Brother,2005,,
FALSE,X,Little Joy,Little Joy,2008,,
FALSE,X,Little Village,Little Village,1992,,
FALSE,X,Secret Samadhi,Live,1997,,
FALSE,X,The Living End,The Living End,1999,,
FALSE,X,Turn In Your Friends and Neighbors,Living Things,2003,,
FALSE,X,Twelve Angry Months,Local H,2008,,
FALSE,X,Plague Soundscapes,The Locust,2003,,
FALSE,X,Silver Lining,Nils Lofgren,1991,,
FALSE,X,Bet the Sky,Lois,1995,,
FALSE,X,G.F.S.U,Lolita Storm,2000,,
FALSE,X,Dog Man Star,The London Suede,1994,,
FALSE,X,From There to Here: Greatest Hits,Lonestar,2003,,
FALSE,X,Right Back,Long Beach Dub All-Stars,1999,,
FALSE,X,Putting the Days to Bed,The Long Winters,2006,,
FALSE,X,Duniya,Loop Guru,1996,,
FALSE,X,"1,000 Fires",Traci Lords,1995,,
FALSE,X,Voodoo-U,Lords of Acid,1994,,
FALSE,X,Ride This,Los Lobos,2004,,
FALSE,X,Los Super Seven,Los Super Seven,1998,,
FALSE,X,In a Word or 2,Monie Love,1993,,
FALSE,X,Black Out in the Red Room,Love/Hate,1990,,
FALSE,X,Here's to the Losers,Love Jones,1993,,
FALSE,X,Trysome Eatone,Love Spit Love,1997,,
FALSE,X,It's Not Big It's Large,Lyle Lovett and His Large Band,2007,,
FALSE,X,Shadows and Dust,Lene Lovich,2005,,
FALSE,X,Things We Lost in the Fire,Low,2001,,
FALSE,X,The Great Destroyer,Low,2005,,
FALSE,X,"Oh My God, Charlie Darwin",The Low Anthem,2009,,
FALSE,X,The Convincer,Nick Lowe,2001,,
FALSE,X,"""Hello Sir""",Lung Leg,1997,,
FALSE,X,Psycho's Path,John Lydon,1997,,
FALSE,X,"Love, Shelby",Shelby Lynne,2001,,
FALSE,X,"Tears, Lies, and Alibis",Shelby Lynne,2010,,
FALSE,X,"Yours Truly, The Commuter",Jason Lytle,2009,,
FALSE,X,There's Something About Remy: Based on a True Story,Remy Ma,2005,,
FALSE,X,Taara,Baaba Maal,1990,,
FALSE,X,See It Another Way,Macha,1999,,
FALSE,X,Peace Cup,Macka-B,1991,,
FALSE,X,Something to Remember,Madonna,1995,,
FALSE,X,Hard to Love a Man,Magnolia Electric Company,2005,,
FALSE,X,The Luv Show,Ann Magnuson,1995,,
FALSE,X,Rhythm and Art,Mahlathini and the Mahotella Queens,1990,,
FALSE,X,Mbaqanga,Mahlathini and the Mahotella Queens,1992,,
FALSE,X,Marriage Is a Problem,Mahotella Queens,1990,,
FALSE,X,Women of the World,Mahotella Queens,1993,,
FALSE,X,Don Killuminati: The 7 Day Theory,Makavelli,1996,,
FALSE,X,The Mass Mind,The Make-Up,1998,,
FALSE,X,New Experience,Michelle Malone,1993,,
FALSE,X,Dellali,Cheb Mami,2001,,
FALSE,X,. . . And You?,Manitoba's Wild Kingdom,1990,,
FALSE,X,Antichrist Superstar,Marilyn Manson,1995,,
FALSE,X,Holy Wood,Marilyn Manson,2000,,
FALSE,X,"20,000 Streets Under the Sky",Marah,2004,,
FALSE,X,Marcy Playground,Marcy Playground,1997,,
FALSE,X,Radio,Ky-Mani Marley,2007,,
FALSE,X,Radio,Ky-Mani Marley,2010,,
FALSE,X,Family Time,Ziggy Marley,2009,,
FALSE,X,75% Less Fat,Chris Mars,1993,,
FALSE,X,Martin's Folly,Martin's Folly,1997,,
FALSE,X,ReadySexGo,Marvelous 3,2000,,
FALSE,X,Double Up,Mase,1999,,
FALSE,X,100th Window,Massive Attack,2003,,
FALSE,X,The Third Power,Material,1992,,
FALSE,X,Live at Stubb's,Matisyahu,2005,,
FALSE,X,Light,Matisyahu,2009,,
FALSE,X,Crash,The Dave Matthews Band,1996,,
FALSE,X,Music for All Occasions,The Mavericks,1995,,
FALSE,X,Trampoline,The Mavericks,1998,,
FALSE,X,Our Earthly Pleasures,Maxï¿½ï¿½ï¿½,2007,,
FALSE,X,Maxwell's Urban Hang Suite,Maxwell,1996,,
FALSE,X,Any Given Thursday,John Mayer,2003,,
FALSE,X,So Tonight That I May See,Mazzy Star,1993,,
FALSE,X,Shine,Martina McBride,2009,,
FALSE,X,Chaos and Creation in the Back Yard,Paul McCartney,2005,,
FALSE,X,How Glory Goes,Audra McDonald,2000,,
FALSE,X,Live From Mars,Roger McGuinn,1997,,
FALSE,X,The Mask and the Mirror,Loreena McKennitt,1994,,
FALSE,X,Thieves and Poets,John McLaughlin,2003,,
FALSE,X,In the Meantime,Christine McVie,2004,,
FALSE,X,Satyricon,Meat Beat Manifesto,1992,,
FALSE,X,Sitting on Snaps,Mecca Normal,1995,,
FALSE,X,Blowin the Wind,Me First & the Gimme Gimmes,2001,,
FALSE,X,Before the Dawn Heals Us,M83,2005,,
FALSE,X,Saturdays = Youth,M83,2009,,
FALSE,X,Trouble No More,John Mellencamp,2003,,
FALSE,X,Human Wheels,John Cougar Mellencamp,1993,,
FALSE,X,Colin Meloy Sings Live!,Colin Meloy,2008,,
FALSE,X,All Is Dream,Mercury Rev,2001,,
FALSE,X,The Secret Migration,Mercury Rev,2005,,
FALSE,X,Showtunes,Stephin Merritt,2006,,
FALSE,X,Bramble Rose,Tift Merritt,2002,,
FALSE,X,Tambourine,Tift Merritt,2004,,
FALSE,X,Metallica,Metallica,1991,,
FALSE,X,Wu Massacre,"Meth, Ghost and Rae",2010,,
FALSE,X,Zero Tolerance for Silence,Pat Metheny,1994,,
FALSE,X,Everybody,Ingrid Michaelson,2009,,
FALSE,X,Bette of Roses,Bette Midler,1995,,
FALSE,X,Blue Sky Mining,Midnight Oil,1990,,
FALSE,X,Dancing Shoes,Mighty Sparrow,1993,,
FALSE,X,Miike Snow,Miike Snow,2009,,
FALSE,X,Death in Light of the Phonograph,Paul D. Miller,1996,,
FALSE,X,Honey From the Tombs,Amy Millian,2006,,
FALSE,X,First Album,Miss Kittin & the Hacker,2002,,
FALSE,X,Night Ride Home,Joni Mitchell,1991,,
FALSE,X,Travelogue,Joni Mitchell,2002,,
FALSE,X,Shine,Joni Mitchell,2007,,
FALSE,X,I Like to Score,Moby,1997,,
FALSE,X,Metropolis: The Chase Suite,Janelle Monï¿½,2008,,
FALSE,X,Push the Button,Money Mark,1998,,
FALSE,X,Moods . . . Moments,Monifah,1996,,
FALSE,X,God Says No,Monster Magnet,2001,,
FALSE,X,Kickin' It Up,John Michael Montgomery,1994,,
FALSE,X,You Do Your Thing,Montgomery Gentry,2004,,
FALSE,X,Electric Sweat,Mooney Suzuki,2002,,
FALSE,X,All Out War,M.O.P.,2009,,
FALSE,X,Fragments of Freedom,Morcheeba,2000,,
FALSE,X,Parts of the Process,Morcheeba,2003,,
FALSE,X,The Fabled City,Tom Morello: The Nightwatchman,2008,,
FALSE,X,Something in Red,Lorrie Morgan,1991,,
FALSE,X,Like Rays,Joe Morris/Ken Vandermark/Hans Poppel,1998,,
FALSE,X,You Win Again,Van Morrison/Linda Gail Lewis,2001,,
FALSE,X,Vauxhall and I,Morrissey,1994,,
FALSE,X,Maladjusted,Morrissey,1997,,
FALSE,X,Mission,Pablo Moses,1995,,
FALSE,X,Snake Bite Love,Motorhead,1998,,
FALSE,X,Black Sheets of Rain,Bob Mould,1990,,
FALSE,X,Modulate,Bob Mould,2002,,
FALSE,X,Earth . . . Peace,Mohamed Mounir,2002,,
FALSE,X,Vulvaland,Mouse on Mars,1994,,
FALSE,X,Tsimba Itsoka,Oliver Mtukudzi,2007,,
FALSE,X,The Big Room,M2M,2002,,
FALSE,X,Mudcrutch,Mudcrutch,2008,,
FALSE,X,Happy Birthday to Me,The Muffs,1997,,
FALSE,X,9th Ward Pickin' Parlor,Shawn Mullins,2006,,
FALSE,X,Gotta Tell You,Samantha Mumba,2001,,
FALSE,X,Love's Alright,Eddie Murphy,1993,,
FALSE,X,Music Tapes for Clouds and Tornadoes,The Music Tapes,2008,,
FALSE,X,Urmur Bile Trax Volume 1 Volume 2,mu-Ziq,1997,,
FALSE,X,Royal Astronomy,mu-Ziq,1999,,
FALSE,X,A Thousand Shark's Teeth,My Brightest Diamond,2008,,
FALSE,X,Three Cheers for Sweet Revenge,My Chemical Romance,2004,,
FALSE,X,High/Low,Nada Surf,1996,,
FALSE,X,Songs III: Bird on the Wire,Marissa Nadler,2007,,
FALSE,X,Atish,Najma,1990,,
FALSE,X,Vivid,Najma,2003,,
FALSE,X,Stillmatic,Nas,2001,,
FALSE,X,Let Them Eat Pussy,Nashville Pussy,1998,,
FALSE,X,High as Hell,Nashville Pussy,2000,,
FALSE,X,Cherry Tree,The National,2004,,
FALSE,X,Nava,Nava,2000,,
FALSE,X,"Heaven, Hell or Houston",The Naysayer,2002,,
FALSE,X,Comfort Woman,Me'shell Ndegï¿½ï¿½ï¿,2003,,
FALSE,X,Devil's Halo,Me'shell Ndegï¿½ï¿½ï¿,2009,,
FALSE,X,God Fodder,Ned's Atomic Dustbin,1991,,
FALSE,X,The Need,The Need,1997,,
FALSE,X,Nellyville,Nelly,2002,,
FALSE,X,Audiobiography,Bobbie Nelson,2007,,
FALSE,X,The Great Divide,Willie Nelson,2002,,
FALSE,X,Stars & Guitars,Willie Nelson & Friends,2002,,
FALSE,X,Psychic Chasms,Neon Indian,2009,,
FALSE,X,Nerf Herder,Nerf Herder,1997,,
FALSE,X,Neurotic Outsiders,Neurotic Outsiders,1996,,
FALSE,X,Brother's Keeper,The Neville Brothers,1991,,
FALSE,X,Catalyst,New Found Glory,2004,,
FALSE,X,"The Randy Newman Songbook, Vol. 1",Randy Newman,2003,,
FALSE,X,Waiting for the Sirens' Call,New Order,2005,,
FALSE,X,Welcome II Nextasy,Next,2001,,
FALSE,X,Because of You,Ne-Yo,2006,,
FALSE,X,Gotta Get over Greta,The Nields,1996,,
FALSE,X,Al-Qaida Detonator,The Nihilistics,2002,,
FALSE,X,The First Days of Spring,Noah and the Whale,2009,,
FALSE,X,Tower of Love,Jim Noir,2006,,
FALSE,X,Wild Young Hearts,The Noisettes,2009,,
FALSE,X,Carol Noonan,Carol Noonan,2000,,
FALSE,X,The World Is Saved,Stina Nordenstam,2005,,
FALSE,X,Polaris,North Mississippi All Stars,2006,,
FALSE,X,Born Again,Notorious B.I.G.,1999,,
FALSE,X,Different Cars and Trains,The Notwist,2003,,
FALSE,X,The Last Days of Pompeii,Nova Mob,1991,,
FALSE,X,NYC Badmen,NYC Badmen,1993,,
FALSE,X,Where the Wild Things Are,Karen O and the Kids,2009,,
FALSE,X,There and Now: Live in Vancouver 1968,Phil Ochs,1990,,
FALSE,X,Faith and Courage,Sinï¿½ï¿½ï¿½ï¿½ï,2000,,
FALSE,X,Ixnay on the Hombre,The Offspring,1997,,
FALSE,X,"Rise and Fall, Rage and Grace",The Offspring,2008,,
FALSE,X,The Sunlandic Twins,Of Montreal,2005,,
FALSE,X,Trickle,Olive,2000,,
FALSE,X,Omar's Blues,David Olney,2000,,
FALSE,X,For Pleasure,Omar,1995,,
FALSE,X,Respect,Shaquille O'Neal,1999,,
FALSE,X,Dreaming Out Loud,OneRepublic,2007,,
FALSE,X,Candyass,Orgy,1998,,
FALSE,X,Love Waits: Christopher O'Riley Plays Radiohead,Christopher O'Riley,2003,,
FALSE,X,"Forever's a Long, Long Time",Orquestra Was,1997,,
FALSE,X,Daybreaker,Beth Orton,2002,,
FALSE,X,Righteous Love,Joan Osborne,2001,,
FALSE,X,Diamonds in the Belly of the Dog,Other Star People,2000,,
FALSE,X,O-Town,O-Town,2001,,
FALSE,X,Mo Beauty,Alec Ounsworth,2009,,
FALSE,X,Southernplayalisticadillacmuzik,OutKast,1994,,
FALSE,X,Kickin' In,Buck Owens,1991,,
FALSE,X,Greatest Hits,O'Yaba,1997,,
FALSE,X,25 Years,Abiodun Oyewole,1996,,
FALSE,X,Walking into Clarksdale,Jimmy Page and Robert Plant,1998,,
FALSE,X,Hope,Palace Songs,1994,,
FALSE,X,Holly Palmer,Holly Palmer,1997,,
FALSE,X,Person Pitch,Panda Bear,2007,,
FALSE,X,Reinventing the Steel,Pantera,2000,,
FALSE,X,Buildings and Grounds,Papas Fritas,2000,,
FALSE,X,Paris Combo,Paris Combo,1999,,
FALSE,X,Attraction,Paris Combo,2001,,
FALSE,X,Rock n Roll Music,Col. Parker,2001,,
FALSE,X,Struck by Lightning,Graham Parker,1991,,
FALSE,X,Graham Parker's Christmas Cracker,Graham Parker,1994,,
FALSE,X,I'm Free!,Ray Parker Jr.,2006,,
FALSE,X,Slow Dancing With the Moon,Dolly Parton,1993,,
FALSE,X,Hungry Again,Dolly Parton,1998,,
FALSE,X,Gold Soundz,Pavement,1994,,
FALSE,X,Vs.,Pearl Jam,1993,,
FALSE,X,Volume One: unIndian songs,Pedestrian,2005,,
FALSE,X,Folly of Youth See Dee Plus,Pere Ubu,1996,,
FALSE,X,Pennsylvania,Pere Ubu,1998,,
FALSE,X,Why I Hate Women,Pere Ubu,2006,,
FALSE,X,Heaven Scent,Perfect Disaster,1991,,
FALSE,X,Porno Rock,The Perpetrators,1997,,
FALSE,X,In Flight,Linda Perry,2005,,
FALSE,X,Living Thing,Peter Bjorn and John,2009,,
FALSE,X,Disco 2,Pet Shop Boys,1994,,
FALSE,X,The Guest,Phantom Planet,2001,,
FALSE,X,Together,Phillips & Driver,2003,,
FALSE,X,Omnipop (It's Only a Flesh Wound Lambchop),Sam Phillips,1996,,
FALSE,X,Fan Dance,Sam Phillips,2001,,
FALSE,X,Hoist,Phish,1994,,
FALSE,X,Billy Breathes,Phish,1996,,
FALSE,X,Maria de Buenos Aires,Astor Piazzolla,1991,,
FALSE,X,Fireproof,Pillar,2003,,
FALSE,X,Bringing Home the Last Great Strike,Pinetop Seven,2000,,
FALSE,X,The Division Bell,Pink Floyd,1994,,
FALSE,X,We Are the Pipettes,The Pipettes,2007,,
FALSE,X,Hope for Men,Pissed Jeans,2007,,
FALSE,X,King of Jeans,Pissed Jeans,2009,,
FALSE,X,Manic Nirvana,Robert Plant,1990,,
FALSE,X,Mighty Rearranger,Robert Plant and the Strange Sensation,2005,,
FALSE,X,Live in Las Vegas,The Pleasure Barons,1993,,
FALSE,X,Pogue Mahone,The Pogues,1996,,
FALSE,X,The Neal Pollack Anthology of American Literature,Neal Pollack & the Pine Valley Cosmonauts,2002,,
FALSE,X,The Beginning Stages of . . .,The Polyphonic Spree,2003,,
FALSE,X,Brick by Brick,Iggy Pop,1990,,
FALSE,X,Tales from the Urban Prairie,The Popinjays,1994,,
FALSE,X,Porno for Pyros,Porno for Pyros,1993,,
FALSE,X,This Is Somewhere,Grace Potter and the Nocturnals,2007,,
FALSE,X,Odyssey Number Five,Powderfinger,2001,,
FALSE,X,Tonight the Stars Revolt!,Powerman 5000,1999,,
FALSE,X,Sargasso Sea,Pram,1995,,
FALSE,X,Ghetto Supastar,Pras,1998,,
FALSE,X,One Word Extinguisher,Prefuse 73,2003,,
